global_step,exp17_variant,dpo_loss,dpo_loss_raw,dpo_loss_saturated,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,lambda_abs,lambda_pos,margin_pos,margin_pref,target_margin,sat_weight_mean,saturated_pair_ratio,saturation_kappa,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l
510,saturation,0.3643544912338257,0.36983978748321533,0.3643544912338257,1.0,-0.016830191016197205,0.5827367305755615,-0.0017064600251615047,0.06782461702823639,-0.016830191016197205,0.5827367305755615,0.5827367305755615,null,null,null,null,log_ratio,1e-06,1.0,0.10338988900184631,0.10509635508060455,0.15330874919891357,0.08548413217067719,1.0,0.6926572918891907,3.7068746559659234,0.3715320825576782,0.3715320825576782,0.10338988900184631,0.0,0.25,0.10338988900184631,0.05,0.0020081251859664917,1.0,0.0,0.05,1.0,0.0,0.16251437366008759,1.0,0.9850419163703918,0.0,5.0,0.0020081251859664917,0.012967190705239773,0.1875,0.9837628602981567,1.7934175729751587,-0.049918852746486664,0.016529537737369537,0.7119473218917847,0.06249742582440376,1.089977741241455,region,1.0,0.75,0.05,0.5771605372428894,0.08148148655891418,0.3413580358028412,1061.6500244140625,outer,1.0,0.75,0.05,0.11121438443660736,0.055055171251297,0.01186018530279398,0.10338988900184631,0.15330874919891357,0.10509635508060455,0.08548413217067719
520,saturation,1.1518023014068604,1.1553974151611328,1.1518023014068604,0.75,0.33518391847610474,0.7398617267608643,0.057242363691329956,0.11533784121274948,0.33518391847610474,0.7398617267608643,0.7398617267608643,null,null,null,null,log_ratio,1e-06,1.0,0.19947178661823273,0.14222940802574158,0.21978117525577545,0.10444333404302597,1.0,0.320583313703537,22.05315200901344,1.496959924697876,1.496959924697876,0.19947178661823273,0.0,0.25,0.19947178661823273,0.05,0.33518391847610474,1.0,0.0,0.05,1.0,0.0,-0.15021848678588867,1.0,0.9968307614326477,0.0,5.0,0.33518391847610474,0.4700860381126404,1.0,1.4024651050567627,2.1043102741241455,-0.02030939608812332,0.04314505308866501,0.17028331756591797,-0.7510924339294434,0.5812258720397949,region,1.0,0.75,0.05,0.29135802388191223,0.06481482088565826,0.6438271999359131,602.9000244140625,outer,1.0,0.75,0.05,0.2424958497285843,0.06731247901916504,0.00963831041008234,0.19947178661823273,0.21978117525577545,0.14222940802574158,0.10444333404302597
530,saturation,0.5974718332290649,0.6023443341255188,0.5974718332290649,0.75,-0.0054900008253753185,0.1336371898651123,-0.0003036665730178356,0.006117900833487511,-0.0054900008253753185,0.1336371898651123,0.1336371898651123,null,null,null,null,log_ratio,1e-06,1.0,0.050626009702682495,0.05092967674136162,0.04741959273815155,0.04130169004201889,1.0,0.5484713912010193,10.260746280041948,0.608786404132843,0.608786404132843,0.050626009702682495,0.0,0.25,0.050626009702682495,0.05,0.008783254772424698,1.0,0.0,0.05,1.0,0.0,0.03889929875731468,1.0,0.9918819069862366,0.0,5.0,0.008783254772424698,0.06721585243940353,0.4375,0.9940375089645386,1.1481271982192993,0.003206418827176094,0.0014535598456859589,0.3174326717853546,-0.12535534799098969,0.7658681273460388,region,1.0,0.75,0.05,0.30335649847984314,0.09089506417512894,0.6057484745979309,650.9407348632812,outer,1.0,0.75,0.05,0.06140918284654617,0.023690862581133842,0.0032561111729592085,0.050626009702682495,0.04741959273815155,0.05092967674136162,0.04130169004201889
540,saturation,0.5933504700660706,0.5982338786125183,0.5933504700660706,1.0,0.003514018142595887,0.17836835980415344,0.00015926361083984375,0.009426817297935486,0.003514018142595887,0.17836835980415344,0.17836835980415344,null,null,null,null,log_ratio,1e-06,1.0,0.04441512003540993,0.044255856424570084,0.057148661464452744,0.04772184416651726,1.0,0.5511678457260132,6.9330973732574,0.6044903993606567,0.6044903993606567,0.04441512003540993,0.0,0.25,0.04441512003540993,0.05,0.008919200859963894,1.0,0.0,0.05,1.0,0.0,0.04107807204127312,1.0,0.991793692111969,0.0,5.0,0.008919200859963894,0.039301369339227676,0.625,1.003598690032959,1.1975367069244385,-0.01273354236036539,0.0023965202271938324,0.46004536747932434,0.17953616380691528,0.9007388949394226,region,1.0,0.75,0.05,0.27183642983436584,0.06674382835626602,0.6614198088645935,575.0438232421875,outer,1.0,0.75,0.05,0.05593595281243324,0.010566538199782372,0.0009434610255993903,0.04441512003540993,0.057148661464452744,0.044255856424570084,0.04772184416651726
550,saturation,0.30540895462036133,0.3110465705394745,0.30540895462036133,1.0,-0.01007961854338646,0.7768183350563049,-0.0017075324431061745,0.20319148898124695,-0.01007961854338646,0.7825762629508972,0.7768183350563049,null,null,null,null,log_ratio,1e-06,1.0,0.18297752737998962,0.18468506634235382,0.3726286292076111,0.16943715512752533,1.0,0.7352493405342102,3.320921854094011,0.31921547651290894,0.31921547651290894,0.18297752737998962,0.0,0.25,0.18297752737998962,0.05,0.0046576689928770065,1.0,0.0,0.05,1.0,0.0,0.204284206032753,1.0,0.9816315770149231,0.0,5.0,0.0046576689928770065,0.04662122577428818,0.375,0.9907543063163757,2.199214458465576,-0.18965111672878265,0.05037097632884979,0.8520904183387756,0.5098011493682861,1.2247142791748047,region,1.0,0.75,0.05,0.2012345790863037,0.05493827536702156,0.743827223777771,452.9999694824219,outer,1.0,0.75,0.05,0.22846300899982452,0.11709624528884888,0.009854515083134174,0.18297752737998962,0.3726286292076111,0.18468506634235382,0.16943715512752533
560,saturation,0.512600302696228,0.5176951885223389,0.512600302696228,1.0,-0.04172211140394211,0.15427905321121216,-0.00014504494902212173,0.00044219419942237437,-0.04172211140394211,0.15427905321121216,0.15427905321121216,null,null,null,null,log_ratio,1e-06,1.0,0.0032541323453187943,0.003399176988750696,0.0031084036454558372,0.0026662093587219715,0.75,0.5990382432937622,9.18313070582077,0.5146569609642029,0.5146569609642029,0.0032541323453187943,0.0,0.25,0.0032541323453187943,0.05,0.0018939119763672352,1.0,0.0,0.05,1.0,0.0,0.08029187470674515,1.0,0.9900338053703308,0.0,5.0,0.0018939119763672352,0.016863876953721046,0.125,0.9573294520378113,1.165851354598999,0.00014572851068805903,7.428741082549095e-05,0.3130318820476532,0.18261924386024475,0.4742146134376526,region,1.0,0.75,0.05,0.24938273429870605,0.06728395074605942,0.6833333373069763,541.1000366210938,outer,1.0,0.75,0.05,0.004089805297553539,0.0012499225558713078,0.00011470076424302533,0.0032541323453187943,0.0031084036454558372,0.003399176988750696,0.0026662093587219715
570,saturation,0.5788918733596802,0.5838125944137573,0.5788918733596802,1.0,0.001070484984666109,0.1939535140991211,3.619026392698288e-05,0.03749062865972519,0.001070484984666109,0.1939535140991211,0.1939535140991211,null,null,null,null,log_ratio,1e-06,1.0,0.18940278887748718,0.18936660885810852,0.2117733210325241,0.17428268492221832,1.0,0.5589962601661682,6.996858895477816,0.5960854887962341,0.5960854887962341,0.18940278887748718,0.0,0.25,0.18940278887748718,0.05,0.007723421789705753,1.0,0.0,0.05,1.0,0.0,0.04741789400577545,1.0,0.9915315508842468,0.0,5.0,0.007723421789705753,0.03601787984371185,0.5,1.00019109249115,1.2151139974594116,-0.02237052470445633,0.009381696581840515,0.48993128538131714,0.23708947002887726,0.7578308582305908,region,1.0,0.75,0.05,0.23333334922790527,0.0604938305914402,0.7061728835105896,508.70001220703125,outer,1.0,0.75,0.05,0.23824095726013184,0.07972786575555801,0.007589901331812143,0.18940278887748718,0.2117733210325241,0.18936660885810852,0.17428268492221832
580,saturation,0.413519024848938,0.4188746511936188,0.413519024848938,1.0,-0.0058824350126087666,0.5002948045730591,-0.0019705165177583694,0.21269413828849792,-0.0058824350126087666,0.5002948045730591,0.5002948045730591,null,null,null,null,log_ratio,1e-06,1.0,0.3323662281036377,0.3343367576599121,0.5391647219657898,0.3264705538749695,1.0,0.6580869555473328,17.612953770319834,0.4312259256839752,0.4312259256839752,0.3323662281036377,0.0,0.25,0.3323662281036377,0.05,0.0010885917581617832,1.0,0.0,0.05,1.0,0.0,0.13095614314079285,1.0,0.9871973991394043,0.0,5.0,0.0010885917581617832,0.010457363910973072,0.25,0.9941061735153198,1.6514956951141357,-0.2067984938621521,0.052680909633636475,0.8404026031494141,0.5702115297317505,1.3361880779266357,region,1.0,0.75,0.05,0.387037068605423,0.051234569400548935,0.5617284178733826,734.7500610351562,outer,1.0,0.75,0.05,0.37108728289604187,0.15677553415298462,0.039011966437101364,0.3323662281036377,0.5391647219657898,0.3343367576599121,0.3264705538749695
590,saturation,0.24680949747562408,0.25259631872177124,0.24680949747562408,1.0,0.0004066252149641514,1.0,6.251037120819092e-05,0.4064822793006897,0.0004066252149641514,1.3524253368377686,1.0,null,null,null,null,log_ratio,1e-06,1.0,0.2031155824661255,0.2030530720949173,0.5483511686325073,0.14186891913414001,1.0,0.7769476771354675,6.105500391354437,0.261313796043396,0.261313796043396,0.2031155824661255,0.0,0.25,0.2031155824661255,0.05,0.004348513670265675,1.0,0.0,0.05,1.0,0.0,0.24959337711334229,1.0,0.977068305015564,0.0,5.0,0.004348513670265675,0.02588583156466484,0.4375,1.0003077983856201,3.8651959896087646,-0.3452356159687042,0.10163618624210358,1.0015265941619873,0.7329674959182739,1.2479668855667114,region,1.0,0.75,0.05,0.26130402088165283,0.060609571635723114,0.6780864596366882,551.878173828125,outer,1.0,0.75,0.05,0.24515916407108307,0.10220737755298615,0.01444367878139019,0.2031155824661255,0.5483511686325073,0.2030530720949173,0.14186891913414001
600,saturation,0.5548808574676514,0.5598644614219666,0.5548808574676514,1.0,-2.8681475669145584e-05,0.23681361973285675,1.2021511793136597e-05,0.009792473167181015,-2.8681475669145584e-05,0.23681361973285675,0.23681361973285675,null,null,null,null,log_ratio,1e-06,1.0,0.03461584448814392,0.034603822976350784,0.04388546198606491,0.034092992544174194,1.0,0.5735036730766296,5.867650489213796,0.5760998129844666,0.5760998129844666,0.03461584448814392,0.0,0.25,0.03461584448814392,0.05,0.019488178193569183,1.0,0.0,0.05,1.0,0.0,0.059232085943222046,1.0,0.9910209774971008,0.0,5.0,0.019488178193569183,0.12351353466510773,0.5,1.000347375869751,1.2872282266616821,-0.00926961749792099,0.002451123669743538,0.29360532760620117,0.1675279140472412,0.4608244001865387,region,1.0,0.75,0.05,0.22978396713733673,0.06253858655691147,0.7076774835586548,505.5562744140625,outer,1.0,0.75,0.05,0.04406934976577759,0.013633436523377895,0.001062516588717699,0.03461584448814392,0.04388546198606491,0.034603822976350784,0.034092992544174194
610,saturation,0.42584362626075745,0.4311651587486267,0.42584362626075745,1.0,-0.009118819609284401,0.49712955951690674,-0.0002500927075743675,0.02064024657011032,-0.009118819609284401,0.5052666068077087,0.49712955951690674,null,null,null,null,log_ratio,1e-06,1.0,0.03442952781915665,0.03467962145805359,0.0496312752366066,0.02899102494120598,1.0,0.6608324646949768,11.304079839302362,0.4379001557826996,0.4379001557826996,0.03442952781915665,0.0,0.25,0.03442952781915665,0.05,0.010335065424442291,1.0,0.0,0.05,1.0,0.0,0.13340121507644653,1.0,0.9870419502258301,0.0,5.0,0.010335065424442291,0.10667601972818375,0.3125,0.9927884340286255,1.7119531631469727,-0.015201745554804802,0.005097538232803345,0.6115451455116272,0.2747775912284851,0.9932795763015747,region,1.0,0.75,0.05,0.2061728537082672,0.06481482088565826,0.7290123701095581,471.79998779296875,outer,1.0,0.75,0.05,0.04456203058362007,0.015628408640623093,0.002191355684772134,0.03442952781915665,0.0496312752366066,0.03467962145805359,0.02899102494120598
620,saturation,0.22365538775920868,0.2294965237379074,0.22365538775920868,1.0,-0.02137407660484314,1.0,-0.005569222383201122,0.5353246927261353,-0.02137407660484314,1.633034110069275,1.0,null,null,null,null,log_ratio,1e-06,1.0,0.261541485786438,0.2671107053756714,0.6657558083534241,0.13043108582496643,1.0,0.7952505946159363,7.2852315111875505,0.23673246800899506,0.23673246800899506,0.261541485786438,0.0,0.25,0.261541485786438,0.05,0.0,1.0,0.0,0.05,1.0,0.0,0.27137407660484314,1.0,0.9744970202445984,0.0,5.0,0.0,0.0,0.0,0.979150116443634,5.104272365570068,-0.4042142927646637,0.13243886828422546,1.233138084411621,1.0123143196105957,1.356870412826538,region,1.0,0.75,0.05,0.2854938507080078,0.057175926864147186,0.6573302745819092,585.2125244140625,outer,1.0,0.75,0.05,0.31144458055496216,0.1218833178281784,0.010338269174098969,0.261541485786438,0.6657558083534241,0.2671107053756714,0.13043108582496643
630,saturation,0.3627123236656189,0.368202269077301,0.3627123236656189,1.0,0.02746700868010521,0.7615587115287781,0.01760685443878174,0.6282528638839722,0.02746700868010521,0.7615587115287781,0.7615587115287781,null,null,null,null,log_ratio,1e-06,1.0,0.6439769268035889,0.6263701319694519,1.177163004875183,0.5489102602005005,1.0,0.6930916905403137,3.1871670535635035,0.42391708493232727,0.42391708493232727,0.6439769268035889,0.0,0.25,0.6439769268035889,0.05,0.02900591492652893,1.0,0.0,0.05,1.0,0.0,0.162922665476799,1.0,0.9850116968154907,0.0,5.0,0.02900591492652893,0.0833938717842102,0.875,1.0281091928482056,2.144545555114746,-0.533186137676239,0.1614648997783661,0.5814716219902039,0.18558445572853088,1.0423169136047363,region,1.0,0.75,0.05,0.21049383282661438,0.0604938305914402,0.7290123701095581,473.5500183105469,outer,1.0,0.75,0.05,0.7946548461914062,0.40213674306869507,0.07486975938081741,0.6439769268035889,1.177163004875183,0.6263701319694519,0.5489102602005005
640,saturation,0.48187175393104553,0.4870469570159912,0.48187175393104553,1.0,-0.008401403203606606,0.3487496078014374,-0.0016350923106074333,0.06949380040168762,-0.008401403203606606,0.3487496078014374,0.3487496078014374,null,null,null,null,log_ratio,1e-06,1.0,0.1934795081615448,0.1951146125793457,0.22721901535987854,0.15772521495819092,1.0,0.6172623038291931,6.152018893939145,0.49233922362327576,0.49233922362327576,0.1934795081615448,0.0,0.25,0.1934795081615448,0.05,0.000793483282905072,1.0,0.0,0.05,1.0,0.0,0.0955888032913208,1.0,0.9892501831054688,0.0,5.0,0.000793483282905072,0.005501013249158859,0.25,0.9916197657585144,1.4406003952026367,-0.033739492297172546,0.01696467399597168,1.0463534593582153,0.477944016456604,1.2909036874771118,region,1.0,0.75,0.05,0.20277778804302216,0.05810185521841049,0.7391204237937927,458.9624938964844,outer,1.0,0.75,0.05,0.25243183970451355,0.07731442898511887,0.006923143286257982,0.1934795081615448,0.22721901535987854,0.1951146125793457,0.15772521495819092
650,saturation,0.4795743227005005,0.48475518822669983,0.4795743227005005,1.0,-0.01972360722720623,0.3053361177444458,-0.003020144999027252,0.046864286065101624,-0.01972360722720623,0.3053361177444458,0.3053361177444458,null,null,null,null,log_ratio,1e-06,1.0,0.15328910946846008,0.15630924701690674,0.1729971170425415,0.12613283097743988,1.0,0.6178159117698669,10.69649568275759,0.48859351873397827,0.48859351873397827,0.15328910946846008,0.0,0.25,0.15328910946846008,0.05,0.0013547567650675774,1.0,0.0,0.05,1.0,0.0,0.09605763852596283,1.0,0.9892252087593079,0.0,5.0,0.0013547567650675774,0.011114354245364666,0.25,0.9806784391403198,1.3715471029281616,-0.01970800757408142,0.010961033403873444,1.0032317638397217,0.48028820753097534,1.2957673072814941,region,1.0,0.75,0.05,0.20679013431072235,0.06666667014360428,0.7265432476997375,474.8499755859375,outer,1.0,0.75,0.05,0.1997029334306717,0.06780362129211426,0.0067422278225421906,0.15328910946846008,0.1729971170425415,0.15630924701690674,0.12613283097743988
660,saturation,0.3740093410015106,0.3794640302658081,0.3740093410015106,1.0,-0.01209710631519556,0.6437835693359375,-0.0018627820536494255,0.17297467589378357,-0.01209710631519556,0.6934453248977661,0.6437835693359375,null,null,null,null,log_ratio,1e-06,1.0,0.17529484629631042,0.17715764045715332,0.32547271251678467,0.1524980664253235,1.0,0.7037490606307983,6.834031561723019,0.39404740929603577,0.39404740929603577,0.17529484629631042,0.0,0.25,0.17529484629631042,0.05,0.011273324489593506,1.0,0.0,0.05,1.0,0.0,0.17304299771785736,1.0,0.9842460751533508,0.0,5.0,0.011273324489593506,0.13328325748443604,0.3125,0.9894850850105286,2.1342742443084717,-0.15017786622047424,0.04277797043323517,1.0364973545074463,0.7056939601898193,1.350400686264038,region,1.0,0.75,0.05,0.2530864179134369,0.06481482088565826,0.6820988059043884,544.0000610351562,outer,1.0,0.75,0.05,0.2138640582561493,0.08933617174625397,0.011600397527217865,0.17529484629631042,0.32547271251678467,0.17715764045715332,0.1524980664253235
670,saturation,0.5355281829833984,0.5405621528625488,0.5355281829833984,0.75,-0.02424013800919056,0.17601048946380615,-0.000300044659525156,0.002079127822071314,-0.02424013800919056,0.17601048946380615,0.17601048946380615,null,null,null,null,log_ratio,1e-06,1.0,0.012228533625602722,0.012528578750789165,0.012062808498740196,0.009983680211007595,1.0,0.5844852924346924,26.421003886791365,0.5411418676376343,0.5411418676376343,0.012228533625602722,0.0,0.25,0.012228533625602722,0.05,0.005002262070775032,1.0,0.0,0.05,1.0,0.0,0.06824275851249695,1.0,0.9906110167503357,0.0,5.0,0.005002262070775032,0.07159309834241867,0.1875,0.9760511517524719,1.2082526683807373,0.00016572547610849142,0.00044477079063653946,0.24893391132354736,-0.10672718286514282,0.4616754651069641,region,1.0,0.75,0.05,0.2239583432674408,0.06531636416912079,0.7107253670692444,499.74066162109375,outer,1.0,0.75,0.05,0.015957118943333626,0.0037792527582496405,0.0003728781593963504,0.012228533625602722,0.012062808498740196,0.012528578750789165,0.009983680211007595
680,saturation,0.6186921000480652,0.6235101819038391,0.6186921000480652,1.0,-0.014272441156208515,0.06281870603561401,-5.427021824289113e-05,0.00014026493590790778,-0.014272441156208515,0.06281870603561401,0.06281870603561401,null,null,null,null,log_ratio,1e-06,1.0,0.003941159229725599,0.00399542972445488,0.002319479361176491,0.002179214498028159,0.25,0.5374013781547546,10.415018978755919,0.6226797699928284,0.6226797699928284,0.003941159229725599,0.0,0.25,0.003941159229725599,0.05,0.0037905953358858824,1.0,0.0,0.05,1.0,0.0,0.029977116733789444,1.0,0.9922332763671875,0.0,5.0,0.0037905953358858824,0.0292720515280962,0.375,0.9864168763160706,1.0643649101257324,0.0016216796357184649,2.149853389710188e-05,0.09669777750968933,0.018723608925938606,0.14988557994365692,region,1.0,0.75,0.05,0.23827160894870758,0.0604938305914402,0.7012345790863037,516.300048828125,outer,1.0,0.75,0.05,0.004876290448009968,0.0018155814614146948,0.00033675500890240073,0.003941159229725599,0.002319479361176491,0.00399542972445488,0.002179214498028159
690,saturation,0.22917945683002472,0.23500744998455048,0.22917945683002472,1.0,-0.018727732822299004,0.990354061126709,-0.005270358175039291,0.5604608058929443,-0.018727732822299004,1.2495059967041016,0.990354061126709,null,null,null,null,log_ratio,1e-06,1.0,0.2805577516555786,0.2858280837535858,0.784609317779541,0.22414851188659668,1.0,0.7911020517349243,8.336370229175301,0.24344336986541748,0.24344336986541748,0.2805577516555786,0.0,0.25,0.2805577516555786,0.05,0.00023601227439939976,1.0,0.0,0.05,1.0,0.0,0.2663162350654602,1.0,0.9751181602478027,0.0,5.0,0.00023601227439939976,0.001961809117347002,0.125,0.9815611839294434,3.500399351119995,-0.5040515661239624,0.1387976109981537,0.820710301399231,0.4784277379512787,1.3315811157226562,region,1.0,0.75,0.05,0.22210648655891418,0.06828703731298447,0.7096065282821655,500.2593688964844,outer,1.0,0.75,0.05,0.34974920749664307,0.16057181358337402,0.020351415500044823,0.2805577516555786,0.784609317779541,0.2858280837535858,0.22414851188659668
700,saturation,0.26565778255462646,0.2713978886604309,0.26565778255462646,1.0,0.003374390536919236,0.9486098289489746,0.0012533757835626602,0.5132741928100586,0.003374390536919236,0.963808000087738,0.9486098289489746,null,null,null,null,log_ratio,1e-06,1.0,0.3585962653160095,0.3573428988456726,0.8291645646095276,0.315890371799469,1.0,0.7629443407058716,19.512098721114114,0.2918267548084259,0.2918267548084259,0.3585962653160095,0.0,0.25,0.3585962653160095,0.05,0.008239156566560268,1.0,0.0,0.05,1.0,0.0,0.23377805948257446,1.0,0.9787747859954834,0.0,5.0,0.008239156566560268,0.0687212124466896,0.5625,1.0035074949264526,2.6248490810394287,-0.4705682694911957,0.12863188982009888,1.1079503297805786,0.8390839099884033,1.3252105712890625,region,1.0,0.75,0.05,0.26543211936950684,0.06666667014360428,0.6679012775421143,565.1000366210938,outer,1.0,0.75,0.05,0.42370158433914185,0.23306313157081604,0.029075441882014275,0.3585962653160095,0.8291645646095276,0.3573428988456726,0.315890371799469
710,saturation,0.5803765058517456,0.5852954387664795,0.5803765058517456,1.0,0.012127649039030075,0.24742743372917175,0.0011068964377045631,0.023852312937378883,0.012127649039030075,0.24742743372917175,0.24742743372917175,null,null,null,null,log_ratio,1e-06,1.0,0.08922059834003448,0.0881137102842331,0.1088733971118927,0.08502107858657837,1.0,0.56184321641922,4.966401934776717,0.6060951352119446,0.6060951352119446,0.08922059834003448,0.0,0.25,0.08922059834003448,0.05,0.021257564425468445,1.0,0.0,0.05,1.0,0.0,0.04972920939326286,1.0,0.9914340972900391,0.0,5.0,0.021257564425468445,0.08249383419752121,0.5625,1.0125620365142822,1.280545949935913,-0.019652795046567917,0.006239801645278931,0.40356144309043884,0.24864605069160461,0.7220073938369751,region,1.0,0.75,0.05,0.26207563281059265,0.07125771790742874,0.6666666865348816,565.1406860351562,outer,1.0,0.75,0.05,0.10965780913829803,0.041354116052389145,0.005567261017858982,0.08922059834003448,0.1088733971118927,0.0881137102842331,0.08502107858657837
720,saturation,0.5775015354156494,0.5824252367019653,0.5775015354156494,1.0,-0.04360116645693779,0.015561114996671677,-7.377927977358922e-05,2.2507148969452828e-05,-0.04360116645693779,0.015561114996671677,0.015561114996671677,null,null,null,null,log_ratio,1e-06,1.0,0.0016420027241110802,0.0017157820984721184,0.001348462887108326,0.0013259557308629155,0.5,0.5590869188308716,23.174393603247445,0.5775836110115051,0.5775836110115051,0.0016420027241110802,0.0,0.25,0.0016420027241110802,0.05,0.0,1.0,0.0,0.05,1.0,0.0,0.047491446137428284,1.0,0.9915285110473633,0.0,5.0,0.0,0.0,0.0,0.9569995403289795,1.0169743299484253,0.0002935398952104151,-1.2818025425076485e-05,0.1354416459798813,0.045229047536849976,0.23745723068714142,region,1.0,0.75,0.05,0.27118057012557983,0.06419753283262253,0.6646219491958618,571.14697265625,outer,1.0,0.75,0.05,0.0019850044045597315,0.0007673490326851606,0.00011017916403943673,0.0016420027241110802,0.001348462887108326,0.0017157820984721184,0.0013259557308629155
730,saturation,0.28377610445022583,0.28946805000305176,0.28377610445022583,1.0,-0.016492487862706184,0.8207756876945496,-0.0022835428826510906,0.11463470757007599,-0.016492487862706184,0.8384473323822021,0.8207756876945496,null,null,null,null,log_ratio,1e-06,1.0,0.1354420781135559,0.13772563636302948,0.19953253865242004,0.08489783108234406,1.0,0.7518366575241089,13.787425544078825,0.2933685779571533,0.2933685779571533,0.1354420781135559,0.0,0.25,0.1354420781135559,0.05,0.002820385154336691,1.0,0.0,0.05,1.0,0.0,0.22168640792369843,1.0,0.97999507188797,0.0,5.0,0.002820385154336691,0.013951397500932217,0.3125,0.9834195375442505,2.350266695022583,-0.06409044563770294,0.028087787330150604,0.8523646593093872,0.3853115439414978,1.1421246528625488,region,1.0,0.75,0.05,0.2790123522281647,0.06666667014360428,0.654321014881134,586.0,outer,1.0,0.75,0.05,0.16818766295909882,0.038368988782167435,0.004535091109573841,0.1354420781135559,0.19953253865242004,0.13772563636302948,0.08489783108234406
740,saturation,0.5390381813049316,0.5440633296966553,0.5390381813049316,1.0,-0.010941684246063232,0.2254493534564972,-0.0002838181098923087,0.005398922599852085,-0.010941684246063232,0.2254493534564972,0.2254493534564972,null,null,null,null,log_ratio,1e-06,1.0,0.025696899741888046,0.025980718433856964,0.02505767159163952,0.01965874806046486,1.0,0.5833449959754944,42.452160184387964,0.552092432975769,0.552092432975769,0.025696899741888046,0.0,0.25,0.025696899741888046,0.05,0.011769426986575127,1.0,0.0,0.05,1.0,0.0,0.06730402261018753,1.0,0.9906545281410217,0.0,5.0,0.011769426986575127,0.09871767461299896,0.3125,0.989075779914856,1.2746320962905884,0.000639227801002562,0.0012787757441401482,0.2523106336593628,0.11616498231887817,0.33652010560035706,region,1.0,0.75,0.05,0.21481482684612274,0.0604938305914402,0.7246913909912109,480.20001220703125,outer,1.0,0.75,0.05,0.03392024338245392,0.006778217852115631,0.0006339045357890427,0.025696899741888046,0.02505767159163952,0.025980718433856964,0.01965874806046486
750,saturation,0.3051799535751343,0.31081849336624146,0.3051799535751343,1.0,0.013094673864543438,0.8707643747329712,0.0013866755180060863,0.11121231317520142,0.013094673864543438,0.9339883923530579,0.8707643747329712,null,null,null,null,log_ratio,1e-06,1.0,0.10590532422065735,0.10451865196228027,0.18138840794563293,0.07017610222101212,1.0,0.7355530858039856,14.073461481466918,0.324094295501709,0.324094295501709,0.10590532422065735,0.0,0.25,0.10590532422065735,0.05,0.013619067147374153,1.0,0.0,0.05,1.0,0.0,0.2045964151620865,1.0,0.9816032648086548,0.0,5.0,0.013619067147374153,0.04818775877356529,0.8125,1.0132672786712646,2.5847604274749756,-0.07548309862613678,0.028149746358394623,0.654079258441925,0.3147122859954834,1.022982120513916,region,1.0,0.75,0.05,0.212345689535141,0.056790124624967575,0.7308642268180847,472.1999816894531,outer,1.0,0.75,0.05,0.13580411672592163,0.043917711824178696,0.004418422468006611,0.10590532422065735,0.18138840794563293,0.10451865196228027,0.07017610222101212
760,saturation,0.2864035964012146,0.2920854985713959,0.2864035964012146,1.0,-0.002981252036988735,0.8859668970108032,-0.0002012946642935276,0.1836913526058197,-0.002981252036988735,1.0876801013946533,0.8859668970108032,null,null,null,null,log_ratio,1e-06,1.0,0.11926498264074326,0.11946628987789154,0.2717190980911255,0.08802773058414459,1.0,0.7544271349906921,7.185952190905245,0.313399076461792,0.313399076461792,0.11926498264074326,0.0,0.25,0.11926498264074326,0.05,0.021032245829701424,1.0,0.0,0.05,1.0,0.0,0.22447296977043152,1.0,0.9797200560569763,0.0,5.0,0.021032245829701424,0.19716323912143707,0.3125,0.9983149170875549,3.0867443084716797,-0.15245407819747925,0.0458725169301033,0.7452126145362854,0.17366153001785278,1.12236487865448,region,1.0,0.75,0.05,0.2716049551963806,0.07222222536802292,0.6561728715896606,580.9000244140625,outer,1.0,0.75,0.05,0.1458231806755066,0.0536152720451355,0.007790917996317148,0.11926498264074326,0.2717190980911255,0.11946628987789154,0.08802773058414459
