split,sample_id,source_group,noise_index,timestep_index,noise_seed,t,winner_full_residual,winner_mask_residual,winner_boundary_residual,winner_outside_residual,winner_pred_norm,winner_target_norm,winner_noise_norm,winner_z0_norm,loser_full_residual,loser_mask_residual,loser_boundary_residual,loser_outside_residual,loser_pred_norm,loser_target_norm,loser_noise_norm,loser_z0_norm
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,0,2,20269708,0.55,0.025396985933184624,0.10745829343795776,0.10770158469676971,0.020569508895277977,794.5432739257812,792.9644775390625,572.3866577148438,549.6677856445312,0.02931494452059269,0.20583073794841766,0.16475173830986023,0.02072436735033989,792.8219604492188,791.2734375,572.3866577148438,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,0,3,20269708,0.75,0.015189728699624538,0.08365656435489655,0.07484933733940125,0.011472059413790703,793.2286376953125,792.9644775390625,572.3866577148438,549.6677856445312,0.021030807867646217,0.23400825262069702,0.1784524917602539,0.011575254611670971,792.350830078125,791.2734375,572.3866577148438,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,1,0,20278881,0.15,0.22871899604797363,0.2578284442424774,0.34156033396720886,0.2235514372587204,818.9734497070312,793.2164916992188,571.5070190429688,549.6677856445312,0.22903524339199066,0.2848282754421234,0.3357398509979248,0.22355997562408447,817.3117065429688,791.507568359375,571.5070190429688,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,1,1,20278881,0.35,0.0549497976899147,0.1497250199317932,0.1721409112215042,0.04846939444541931,798.376220703125,793.2164916992188,571.5070190429688,549.6677856445312,0.05623452737927437,0.19765448570251465,0.18298101425170898,0.04848405346274376,796.0511474609375,791.507568359375,571.5070190429688,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,1,2,20278881,0.55,0.02554011344909668,0.10622135549783707,0.11113156378269196,0.020640689879655838,794.2420043945312,793.2164916992188,571.5070190429688,549.6677856445312,0.028962692245841026,0.19877773523330688,0.15764197707176208,0.020718533545732498,792.313720703125,791.507568359375,571.5070190429688,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,1,3,20278881,0.75,0.015130353160202503,0.07804308086633682,0.07650168240070343,0.01153920590877533,792.7901000976562,793.2164916992188,571.5070190429688,549.6677856445312,0.020715482532978058,0.22295640408992767,0.17494328320026398,0.011601089499890804,791.8847045898438,791.507568359375,571.5070190429688,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,2,0,20288054,0.15,0.22863547503948212,0.24858878552913666,0.334340900182724,0.22391080856323242,818.889892578125,792.1578979492188,571.6676635742188,549.6677856445312,0.22903548181056976,0.2797949016094208,0.328940749168396,0.22385063767433167,817.3966064453125,790.4607543945312,571.6676635742188,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,2,1,20288054,0.35,0.05451895669102669,0.14124691486358643,0.16668938100337982,0.0483689047396183,798.093017578125,792.1578979492188,571.6676635742188,549.6677856445312,0.05514364317059517,0.1759663075208664,0.17045858502388,0.04832325875759125,795.8536987304688,790.4607543945312,571.6676635742188,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,2,2,20288054,0.55,0.025362014770507812,0.10375369340181351,0.10904295742511749,0.020543692633509636,793.9061279296875,792.1578979492188,571.6676635742188,549.6677856445312,0.02886914275586605,0.19638580083847046,0.16285866498947144,0.02061743289232254,792.1199340820312,790.4607543945312,571.6676635742188,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,2,3,20288054,0.75,0.015251739881932735,0.08201862126588821,0.07912593334913254,0.01147766038775444,792.4921264648438,792.1578979492188,571.6676635742188,549.6677856445312,0.02149997092783451,0.24627234041690826,0.18931862711906433,0.011526820249855518,791.6127319335938,790.4607543945312,571.6676635742188,547.1317138671875
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,3,0,20297227,0.15,0.22834470868110657,0.2548486590385437,0.3313012421131134,0.22360652685165405,819.2733154296875,792.2003173828125,571.8684692382812,549.6677856445312,0.2285386621952057,0.2732413411140442,0.3221951723098755,0.22365130484104156,817.5960693359375,790.4168701171875,571.8684692382812,547.1317138671875
