recipe,tensor,module_group,shape,numel,mean_abs_delta,max_abs_delta,delta_norm,param_norm,delta_param_norm_ratio,zero_delta
frozen,blocks.4.attn1.to_v.weight,blocks.4,1536x1536,2359296,7.919288336211139e-09,5.245208740234375e-06,0.00019452846768631103,53.48534955656081,3.6370420928182087e-06,False
frozen,blocks.4.ffn.net.0.proj.bias,blocks.4,8960,8960,3.40889005912004e-09,4.76837158203125e-06,8.570578258066508e-06,1.9262310377174108,4.449403051992256e-06,False
frozen,blocks.4.ffn.net.0.proj.weight,blocks.4,8960x1536,13762560,9.483616558725316e-09,5.245208740234375e-06,0.0005041828622041827,112.05235592681665,4.499529331926487e-06,False
frozen,blocks.4.ffn.net.2.bias,blocks.4,1536,1536,2.87545844912529e-08,4.76837158203125e-06,9.48912684018918e-06,0.4670824430351155,2.0315742930751665e-05,False
frozen,blocks.4.ffn.net.2.weight,blocks.4,1536x8960,13762560,1.089207568583106e-08,6.198883056640625e-06,0.0005472138020065106,100.00331537472896,5.4719566041986165e-06,False
frozen,blocks.4.scale_shift_table,blocks.4,1x6x1536,9216,2.0059646885783877e-06,4.438683390617371e-06,0.0002126818677840907,5.516361522398689,3.855473701650564e-05,False
frozen,blocks.5.attn1.norm_k.weight,blocks.5,1536,1536,0.0,0.0,0.0,48.96761824633449,0.0,True
frozen,blocks.5.attn1.norm_q.weight,blocks.5,1536,1536,0.0,0.0,0.0,48.88103882929709,0.0,True
frozen,blocks.5.attn1.to_k.bias,blocks.5,1536,1536,1.0710209608078003e-08,2.6226043701171875e-06,5.37103668502274e-06,2.7683583346376097,1.9401522620170096e-06,False
frozen,blocks.5.attn1.to_k.weight,blocks.5,1536x1536,2359296,7.798059975527849e-09,4.76837158203125e-06,0.00017879963857407743,53.856723172315036,3.31991305898807e-06,False
frozen,blocks.5.attn1.to_out.0.bias,blocks.5,1536,1536,2.9375465615544272e-08,2.9802322387695312e-06,8.677953206230961e-06,0.44145577076985326,1.9657582437030668e-05,False
frozen,blocks.5.attn1.to_out.0.weight,blocks.5,1536x1536,2359296,8.239465998371998e-09,4.76837158203125e-06,0.00019509385113846664,54.260599392969986,3.59549753082417e-06,False
frozen,blocks.5.attn1.to_q.bias,blocks.5,1536,1536,1.2010180405752635e-08,2.592802047729492e-06,5.149596399426526e-06,1.000321277030519,5.1479424837469165e-06,False
frozen,blocks.5.attn1.to_q.weight,blocks.5,1536x1536,2359296,7.667453338910946e-09,4.76837158203125e-06,0.0001783363202340751,53.79563832807452,3.3150702506118006e-06,False
frozen,blocks.5.attn1.to_v.bias,blocks.5,1536,1536,6.601354840540807e-08,4.291534423828125e-06,1.2928187252737064e-05,0.14019776054917063,9.221393552938125e-05,False
frozen,blocks.5.attn1.to_v.weight,blocks.5,1536x1536,2359296,7.867154039331581e-09,5.7220458984375e-06,0.00019331173901387914,53.926058407699564,3.5847555842552455e-06,False
frozen,blocks.5.ffn.net.0.proj.bias,blocks.5,8960,8960,3.066712217503209e-09,4.76837158203125e-06,8.59237702612922e-06,1.9994703425969296,4.297326568477663e-06,False
frozen,blocks.5.ffn.net.0.proj.weight,blocks.5,8960x1536,13762560,9.263975364603994e-09,5.245208740234375e-06,0.0004909383595860873,112.89147599160222,4.3487637598307506e-06,False
frozen,blocks.5.ffn.net.2.bias,blocks.5,1536,1536,3.16067598760128e-08,4.291534423828125e-06,9.674744583713707e-06,0.4755003145128608,2.0346452543580156e-05,False
frozen,blocks.5.ffn.net.2.weight,blocks.5,1536x8960,13762560,1.1006507705246804e-08,6.67572021484375e-06,0.0005443306587586363,100.75087720616878,5.402738654520644e-06,False
frozen,blocks.5.scale_shift_table,blocks.5,1x6x1536,9216,1.988484655157663e-06,4.369765520095825e-06,0.00020938291344940564,5.130525355217751,4.081120332763235e-05,False
frozen,blocks.6.attn1.norm_k.weight,blocks.6,1536,1536,0.0,0.0,0.0,51.45390078750104,0.0,True
frozen,blocks.6.attn1.norm_q.weight,blocks.6,1536,1536,0.0,0.0,0.0,51.439678530719355,0.0,True
frozen,blocks.6.attn1.to_k.bias,blocks.6,1536,1536,7.372970234342802e-09,2.384185791015625e-06,4.306409804389105e-06,2.256921295308131,1.908090376629308e-06,False
frozen,blocks.6.attn1.to_k.weight,blocks.6,1536x1536,2359296,7.433379245469496e-09,4.76837158203125e-06,0.00017584576403739116,57.3851306756049,3.064308854351746e-06,False
frozen,blocks.6.attn1.to_out.0.bias,blocks.6,1536,1536,3.793199354618082e-08,3.814697265625e-06,1.0257758488259222e-05,0.43020965754541474,2.384362672554027e-05,False
frozen,blocks.6.attn1.to_out.0.weight,blocks.6,1536x1536,2359296,8.082300162470801e-09,4.76837158203125e-06,0.00018955431609107314,53.91442646323315,3.5158366419855335e-06,False
frozen,blocks.6.attn1.to_q.bias,blocks.6,1536,1536,1.4047448537723994e-08,2.86102294921875e-06,5.623090941939714e-06,1.3605980468379353,4.132808330133788e-06,False
frozen,blocks.6.attn1.to_q.weight,blocks.6,1536x1536,2359296,7.47764783426419e-09,4.76837158203125e-06,0.0001765991276651908,57.113863537700944,3.092053605314485e-06,False
frozen,blocks.6.attn1.to_v.bias,blocks.6,1536,1536,7.30700193685152e-08,4.76837158203125e-06,1.5026578017855032e-05,0.1514352952873023,9.922771299284921e-05,False
frozen,blocks.6.attn1.to_v.weight,blocks.6,1536x1536,2359296,7.705271087843357e-09,5.245208740234375e-06,0.00018522325341841403,53.960226599667834,3.4325885025017814e-06,False
frozen,blocks.6.ffn.net.0.proj.bias,blocks.6,8960,8960,2.6775524020195007e-09,3.814697265625e-06,6.7986537740654376e-06,2.098189927165552,3.240247074890169e-06,False
frozen,blocks.6.ffn.net.0.proj.weight,blocks.6,8960x1536,13762560,9.03586627742925e-09,6.67572021484375e-06,0.0004819640422136416,114.27105505523916,4.217726369820019e-06,False
frozen,blocks.6.ffn.net.2.bias,blocks.6,1536,1536,2.6474785030927706e-08,4.5299530029296875e-06,9.555595454071729e-06,0.46585575504742155,2.051191887299645e-05,False
frozen,blocks.6.ffn.net.2.weight,blocks.6,1536x8960,13762560,1.0859085186609718e-08,5.245208740234375e-06,0.0005379972424827638,102.05105569640129,5.271843968800123e-06,False
frozen,blocks.6.scale_shift_table,blocks.6,1x6x1536,9216,2.0309573756094323e-06,4.407018423080444e-06,0.00021032257995120559,4.776446354096272,4.403327586225045e-05,False
frozen,blocks.7.attn1.norm_k.weight,blocks.7,1536,1536,0.0,0.0,0.0,52.04468670347147,0.0,True
frozen,blocks.7.attn1.norm_q.weight,blocks.7,1536,1536,0.0,0.0,0.0,52.05801676375119,0.0,True
frozen,blocks.7.attn1.to_k.bias,blocks.7,1536,1536,4.967053879312289e-09,1.430511474609375e-06,2.9394216551632767e-06,2.562249241166566,1.1472036396521054e-06,False
frozen,blocks.7.attn1.to_k.weight,blocks.7,1536x1536,2359296,7.307039862070042e-09,4.76837158203125e-06,0.00017437393584546023,57.703533287886714,3.021893563700756e-06,False
frozen,blocks.7.attn1.to_out.0.bias,blocks.7,1536,1536,2.7049585682448196e-08,3.0994415283203125e-06,8.763175926152012e-06,0.5241268230855046,1.671957156198757e-05,False
frozen,blocks.7.attn1.to_out.0.weight,blocks.7,1536x1536,2359296,8.312785126918243e-09,5.245208740234375e-06,0.00019316602800711997,54.33989977016198,3.554773358510753e-06,False
frozen,blocks.7.attn1.to_q.bias,blocks.7,1536,1536,1.4741090126335621e-08,2.6226043701171875e-06,6.387859459084427e-06,1.347111334721587,4.741894225394436e-06,False
frozen,blocks.7.attn1.to_q.weight,blocks.7,1536x1536,2359296,7.390839051879539e-09,5.245208740234375e-06,0.00017601757215077225,56.699424221338,3.1043978764872098e-06,False
frozen,blocks.7.attn1.to_v.bias,blocks.7,1536,1536,5.944942316205015e-08,4.76837158203125e-06,1.3431824374851208e-05,0.16125373349007585,8.329620706484018e-05,False
frozen,blocks.7.attn1.to_v.weight,blocks.7,1536x1536,2359296,7.667522616827682e-09,5.245208740234375e-06,0.00018712845714718247,55.003952716628696,3.402091084457767e-06,False
frozen,blocks.7.ffn.net.0.proj.bias,blocks.7,8960,8960,3.113278301825062e-09,2.384185791015625e-06,6.3304510342367904e-06,2.2246601745324788,2.8455811394045e-06,False
frozen,blocks.7.ffn.net.0.proj.weight,blocks.7,8960x1536,13762560,8.905291615235456e-09,5.245208740234375e-06,0.0004767048622427982,115.56423656753633,4.125020650001918e-06,False
frozen,blocks.7.ffn.net.2.bias,blocks.7,1536,1536,2.2526364773511887e-08,2.86102294921875e-06,8.22938128438067e-06,0.4941204202614894,1.6654606745475148e-05,False
frozen,blocks.7.ffn.net.2.weight,blocks.7,1536x8960,13762560,1.080671641062736e-08,5.245208740234375e-06,0.0005395230967865859,104.32356049060778,5.171632316317979e-06,False
frozen,blocks.7.scale_shift_table,blocks.7,1x6x1536,9216,2.0446520920813782e-06,4.433095455169678e-06,0.00021170381725327443,4.541539368318233,4.6614991104133785e-05,False
frozen,blocks.8.attn1.norm_k.weight,blocks.8,1536,1536,0.0,0.0,0.0,51.150372390659335,0.0,True
frozen,blocks.8.attn1.norm_q.weight,blocks.8,1536,1536,0.0,0.0,0.0,51.07040273148676,0.0,True
frozen,blocks.8.attn1.to_k.bias,blocks.8,1536,1536,8.53712389670136e-09,2.384185791015625e-06,4.504786402628704e-06,2.7253684678447536,1.6529091224826116e-06,False
frozen,blocks.8.attn1.to_k.weight,blocks.8,1536x1536,2359296,7.444408200996122e-09,4.76837158203125e-06,0.0001741119929154037,56.048715383082154,3.1064403836087716e-06,False
frozen,blocks.8.attn1.to_out.0.bias,blocks.8,1536,1536,2.7347899944629717e-08,3.337860107421875e-06,9.301774614454617e-06,0.521599603273747,1.7833170416648126e-05,False
frozen,blocks.8.attn1.to_out.0.weight,blocks.8,1536x1536,2359296,8.041436849737238e-09,5.245208740234375e-06,0.00018896458568442944,53.81861309281739,3.5111381513776888e-06,False
frozen,blocks.8.attn1.to_q.bias,blocks.8,1536,1536,2.0290221058871794e-08,3.2186508178710938e-06,7.957446800754137e-06,1.097976909241788,7.247371719540016e-06,False
frozen,blocks.8.attn1.to_q.weight,blocks.8,1536x1536,2359296,7.2580044196968174e-09,4.76837158203125e-06,0.00017111654752679348,55.22274232172149,3.0986608113353843e-06,False
frozen,blocks.8.attn1.to_v.bias,blocks.8,1536,1536,8.209705271156054e-08,4.76837158203125e-06,1.6452644965152067e-05,0.15066706034551236,0.00010919868568028986,False
frozen,blocks.8.attn1.to_v.weight,blocks.8,1536x1536,2359296,7.547244607053472e-09,5.245208740234375e-06,0.0001819154166967072,54.84559514346275,3.316864667451549e-06,False
frozen,blocks.8.ffn.net.0.proj.bias,blocks.8,8960,8960,4.7464188135393215e-09,2.86102294921875e-06,8.881742098400854e-06,2.341731104750408,3.792810404396843e-06,False
frozen,blocks.8.ffn.net.0.proj.weight,blocks.8,8960x1536,13762560,9.038907400338303e-09,5.245208740234375e-06,0.00047760265714996263,114.50433261453472,4.171044415915259e-06,False
frozen,blocks.8.ffn.net.2.bias,blocks.8,1536,1536,3.43619213083457e-08,3.337860107421875e-06,9.581388711383368e-06,0.4674771989525149,2.0495948749654688e-05,False
frozen,blocks.8.ffn.net.2.weight,blocks.8,1536x8960,13762560,1.1026761725929646e-08,5.7220458984375e-06,0.0005409319830640177,103.76220748964914,5.2131888493021265e-06,False
frozen,blocks.8.scale_shift_table,blocks.8,1x6x1536,9216,2.0254437913536094e-06,4.447996616363525e-06,0.00020905529383834657,4.313915075804112,4.8460688299324085e-05,False
frozen,blocks.9.attn1.norm_k.weight,blocks.9,1536,1536,0.0,0.0,0.0,51.46933818728875,0.0,True
frozen,blocks.9.attn1.norm_q.weight,blocks.9,1536,1536,0.0,0.0,0.0,51.60338341317844,0.0,True
frozen,blocks.9.attn1.to_k.bias,blocks.9,1536,1536,4.03573130469681e-09,1.9073486328125e-06,2.900487198971853e-06,2.6017707993339547,1.114812726668027e-06,False
frozen,blocks.9.attn1.to_k.weight,blocks.9,1536x1536,2359296,7.136759183623553e-09,4.76837158203125e-06,0.00017260119407412684,57.63205793273827,2.994881672897483e-06,False
frozen,blocks.9.attn1.to_out.0.bias,blocks.9,1536,1536,2.7512820466313315e-08,4.76837158203125e-06,9.090954077670093e-06,0.5458013622248764,1.66561586445947e-05,False
frozen,blocks.9.attn1.to_out.0.weight,blocks.9,1536x1536,2359296,8.112614580113586e-09,5.245208740234375e-06,0.0001892533075093626,53.693486369536714,3.5246976925069433e-06,False
frozen,blocks.9.attn1.to_q.bias,blocks.9,1536,1536,1.0283353724105382e-08,3.2186508178710938e-06,5.39117339790392e-06,1.2695616263643532,4.246484208362842e-06,False
frozen,blocks.9.attn1.to_q.weight,blocks.9,1536x1536,2359296,7.175142702209314e-09,4.76837158203125e-06,0.00017264619888398536,56.233445914803454,3.070169292942675e-06,False
frozen,blocks.9.attn1.to_v.bias,blocks.9,1536,1536,5.941062042325029e-08,4.76837158203125e-06,1.4029900262437425e-05,0.16631230603844344,8.435876211775949e-05,False
frozen,blocks.9.attn1.to_v.weight,blocks.9,1536x1536,2359296,7.67522934097542e-09,4.76837158203125e-06,0.0001830676492672511,55.010155312451175,3.327888245860154e-06,False
frozen,blocks.9.ffn.net.0.proj.bias,blocks.9,8960,8960,3.19310600183087e-09,4.76837158203125e-06,8.714517060516866e-06,2.290718599205199,3.8042721893194135e-06,False
frozen,blocks.9.ffn.net.0.proj.weight,blocks.9,8960x1536,13762560,9.023558789067465e-09,5.245208740234375e-06,0.0004769453134664494,114.32189255425882,4.171950820706368e-06,False
frozen,blocks.9.ffn.net.2.bias,blocks.9,1536,1536,2.64650825698709e-08,4.76837158203125e-06,8.46889507241792e-06,0.4516807097836058,1.874973823092092e-05,False
frozen,blocks.9.ffn.net.2.weight,blocks.9,1536x8960,13762560,1.1234959629291552e-08,5.245208740234375e-06,0.0005476643946238551,103.4481725989517,5.294094432649259e-06,False
frozen,blocks.9.scale_shift_table,blocks.9,1x6x1536,9216,2.0013646917504957e-06,4.395842552185059e-06,0.00020580316917045643,4.64784208699842,4.4279294631397426e-05,False
frozen,condition_embedder.time_embedder.linear_1.bias,condition_embedder.time_embedder,1536,1536,1.5404499436044716e-06,4.167202860116959e-06,7.615556498065012e-05,0.15578311665563505,0.0004888563447379619,False
frozen,condition_embedder.time_embedder.linear_1.weight,condition_embedder.time_embedder,1536x256,393216,1.727638732518244e-06,4.500150680541992e-06,0.001263690802465205,9.817021391266398,0.0001287244625533061,False
frozen,condition_embedder.time_embedder.linear_2.bias,condition_embedder.time_embedder,1536,1536,1.900856204883894e-06,4.0852464735507965e-06,8.725774940914899e-05,0.31042718080128023,0.0002810892692567598,False
frozen,condition_embedder.time_embedder.linear_2.weight,condition_embedder.time_embedder,1536x1536,2359296,1.8485872033124906e-06,4.5532360672950745e-06,0.003254496989037812,9.855334824942213,0.00033022693260516034,False
frozen,condition_embedder.time_proj.bias,condition_embedder.time_proj,9216,9216,3.116615943099532e-08,4.76837158203125e-06,2.514231844394951e-05,1.8661257226832568,1.3473003527213862e-05,False
frozen,condition_embedder.time_proj.weight,condition_embedder.time_proj,9216x1536,14155776,2.5291614136335738e-08,5.7220458984375e-06,0.0008615809157309848,59.50939559483444,1.4478065305804544e-05,False
frozen,patch_embedding.bias,patch_embedding.bias,1536,1536,3.4924596548080444e-09,2.5033950805664062e-06,2.99924507746914e-06,2.925605880717208,1.0251705799596132e-06,False
frozen,patch_embedding.weight,patch_embedding.weight,1536x48x1x2x2,294912,1.0597398159006843e-07,5.245208740234375e-06,0.0002549525399623908,10.153378124609986,2.5110119689564793e-05,False
frozen,proj_out.bias,proj_out.bias,64,64,1.4901161193847656e-08,9.5367431640625e-07,9.5367431640625e-07,0.06873796395585573,1.3874055347418144e-05,False
frozen,proj_out.weight,proj_out.weight,64x1536,98304,2.2748830375007856e-08,5.245208740234375e-06,7.007354350066436e-05,6.55577600327581,1.0688825162061533e-05,False
frozen,scale_shift_table,scale_shift_table,1x2x1536,3072,1.8063750530927791e-06,4.537403583526611e-06,0.00011440427620097851,5.472447306247299,2.0905505306621162e-05,False
ema,blocks.0.attn1.norm_k.weight,blocks.0,1536,1536,0.0,0.0,0.0,36.117992737887064,0.0,True
ema,blocks.0.attn1.norm_q.weight,blocks.0,1536,1536,0.0,0.0,0.0,35.76411298136374,0.0,True
ema,blocks.0.attn1.to_k.bias,blocks.0,1536,1536,1.7491402104496956e-08,3.814697265625e-06,7.4128297238377375e-06,3.9961161831909426,1.8550085593148738e-06,False
ema,blocks.0.attn1.to_k.weight,blocks.0,1536x1536,2359296,7.2348931290378005e-09,4.76837158203125e-06,0.00018559508189813724,44.418700972605556,4.178309537070783e-06,False
ema,blocks.0.attn1.to_out.0.bias,blocks.0,1536,1536,5.029141902923584e-08,4.76837158203125e-06,1.286245585393325e-05,0.21719179183506673,5.92216480429502e-05,False
ema,blocks.0.attn1.to_out.0.weight,blocks.0,1536x1536,2359296,9.357366437257042e-09,5.245208740234375e-06,0.00020861401727019355,39.13880360033537,5.330107159136583e-06,False
ema,blocks.0.attn1.to_q.bias,blocks.0,1536,1536,2.3200604104545164e-08,2.6226043701171875e-06,7.6063130208016935e-06,1.0466550909200008,7.267258418538377e-06,False
ema,blocks.0.attn1.to_q.weight,blocks.0,1536x1536,2359296,6.6022516342911786e-09,4.76837158203125e-06,0.0001720653852746677,44.42125670076208,3.873492063355152e-06,False
ema,blocks.0.attn1.to_v.bias,blocks.0,1536,1536,5.448237061500549e-08,4.76837158203125e-06,1.3542720958300701e-05,0.27774364225268355,4.8759787437118527e-05,False
ema,blocks.0.attn1.to_v.weight,blocks.0,1536x1536,2359296,7.978644411821278e-09,5.245208740234375e-06,0.00019326133953472322,43.077447741321095,4.486369310810794e-06,False
ema,blocks.0.ffn.net.0.proj.bias,blocks.0,8960,8960,1.986606612547348e-08,4.76837158203125e-06,1.8673244202783807e-05,0.8265303246738369,2.25923280069972e-05,False
ema,blocks.0.ffn.net.0.proj.weight,blocks.0,8960x1536,13762560,1.3320050840093245e-08,5.7220458984375e-06,0.0005957177686460932,75.72707470746509,7.86664176514612e-06,False
ema,blocks.0.ffn.net.2.bias,blocks.0,1536,1536,2.9453076422214508e-08,4.76837158203125e-06,9.735283396458521e-06,0.33189834852037625,2.9332123645175387e-05,False
ema,blocks.0.ffn.net.2.weight,blocks.0,1536x8960,13762560,1.3125201370201012e-08,5.7220458984375e-06,0.0005967690141239968,81.96145244869687,7.281093688493777e-06,False
ema,blocks.0.scale_shift_table,blocks.0,1x6x1536,9216,1.8912264749815222e-06,4.4405460357666016e-06,0.0002063169900582953,9.523852870479214,2.1663185358290016e-05,False
ema,blocks.1.attn1.norm_k.weight,blocks.1,1536,1536,0.0,0.0,0.0,46.645061032761014,0.0,True
ema,blocks.1.attn1.norm_q.weight,blocks.1,1536,1536,0.0,0.0,0.0,46.626913813771495,0.0,True
ema,blocks.1.attn1.to_k.bias,blocks.1,1536,1536,1.1175870895385742e-08,2.6226043701171875e-06,5.234360313439405e-06,1.6999399342864692,3.0791442731965644e-06,False
ema,blocks.1.attn1.to_k.weight,blocks.1,1536x1536,2359296,7.891167719265013e-09,5.0067901611328125e-06,0.00018571083747283677,48.42405559384974,3.835094669278791e-06,False
ema,blocks.1.attn1.to_out.0.bias,blocks.1,1536,1536,5.978896666647415e-08,4.76837158203125e-06,1.4025032760814246e-05,0.3163842558575054,4.432911088687857e-05,False
ema,blocks.1.attn1.to_out.0.weight,blocks.1,1536x1536,2359296,8.127021722259542e-09,5.245208740234375e-06,0.00019303258458463113,50.029693331498144,3.858360340240104e-06,False
ema,blocks.1.attn1.to_q.bias,blocks.1,1536,1536,2.0527901156697226e-08,3.039836883544922e-06,6.8927817335673046e-06,0.7374230296169052,9.347120250826436e-06,False
ema,blocks.1.attn1.to_q.weight,blocks.1,1536x1536,2359296,7.774786148218027e-09,4.76837158203125e-06,0.00018377340576064365,49.55349953743176,3.708585820902942e-06,False
ema,blocks.1.attn1.to_v.bias,blocks.1,1536,1536,1.1070611805052977e-07,4.76837158203125e-06,1.972061158528689e-05,0.11079330559655014,0.00017799461329297996,False
ema,blocks.1.attn1.to_v.weight,blocks.1,1536x1536,2359296,7.779680899488994e-09,5.0067901611328125e-06,0.00019096409165965896,50.459528956382464,3.7845000856969105e-06,False
ema,blocks.1.ffn.net.0.proj.bias,blocks.1,8960,8960,3.487647148858741e-08,4.76837158203125e-06,2.5731406092709723e-05,1.2817431175503995,2.0075322223587334e-05,False
ema,blocks.1.ffn.net.0.proj.weight,blocks.1,8960x1536,13762560,1.1266100052864658e-08,6.67572021484375e-06,0.0005538474882248182,93.90578202878405,5.897906138037877e-06,False
ema,blocks.1.ffn.net.2.bias,blocks.1,1536,1536,2.6562096522297907e-08,4.76837158203125e-06,9.248184539782009e-06,0.36802464281376684,2.5129253489790847e-05,False
ema,blocks.1.ffn.net.2.weight,blocks.1,1536x8960,13762560,1.1979563119268732e-08,6.198883056640625e-06,0.0005805373190609556,88.38700524009454,6.568129754865854e-06,False
ema,blocks.1.scale_shift_table,blocks.1,1x6x1536,9216,1.8443263343215222e-06,4.4852495193481445e-06,0.00020159815288475454,6.751635600539376,2.9859157811867005e-05,False
ema,blocks.10.attn1.norm_k.weight,blocks.10,1536,1536,0.0,0.0,0.0,52.97411938124833,0.0,True
ema,blocks.10.attn1.norm_q.weight,blocks.10,1536,1536,0.0,0.0,0.0,53.007823438650306,0.0,True
ema,blocks.10.attn1.to_k.bias,blocks.10,1536,1536,1.862645149230957e-09,9.5367431640625e-07,1.6518123698891422e-06,2.8312807127779362,5.834152588380642e-07,False
ema,blocks.10.attn1.to_k.weight,blocks.10,1536x1536,2359296,7.185766204287347e-09,5.245208740234375e-06,0.00017519412262271598,58.897023481666714,2.974583642197927e-06,False
ema,blocks.10.attn1.to_out.0.bias,blocks.10,1536,1536,2.9176590032875538e-08,3.814697265625e-06,9.6369652743727e-06,0.50064828687554,1.9248972835792764e-05,False
ema,blocks.10.attn1.to_out.0.weight,blocks.10,1536x1536,2359296,8.258350447931662e-09,4.76837158203125e-06,0.00019025430079627675,53.32344828233401,3.5679294367634543e-06,False
ema,blocks.10.attn1.to_q.bias,blocks.10,1536,1536,6.558062981554258e-09,2.384185791015625e-06,4.159106021981123e-06,1.3556534259325559,3.0679714611549776e-06,False
ema,blocks.10.attn1.to_q.weight,blocks.10,1536x1536,2359296,7.471118834700974e-09,5.245208740234375e-06,0.00017672758078283378,56.55995332664711,3.1246061990572563e-06,False
ema,blocks.10.attn1.to_v.bias,blocks.10,1536,1536,5.886734655291548e-08,4.291534423828125e-06,1.3214095678455102e-05,0.1728968534024289,7.642762385977025e-05,False
ema,blocks.10.attn1.to_v.weight,blocks.10,1536x1536,2359296,7.586810291115853e-09,5.245208740234375e-06,0.00018074936297902028,55.203642440258186,3.274228927459368e-06,False
ema,blocks.10.ffn.net.0.proj.bias,blocks.10,8960,8960,2.534527920872165e-09,3.0994415283203125e-06,6.889688488056154e-06,2.2857060219410967,3.0142496112436147e-06,False
ema,blocks.10.ffn.net.0.proj.weight,blocks.10,8960x1536,13762560,9.051788651959214e-09,6.198883056640625e-06,0.0004743554533845217,113.6870790948778,4.172465834825813e-06,False
ema,blocks.10.ffn.net.2.bias,blocks.10,1536,1536,3.534175263553152e-08,4.76837158203125e-06,1.0802067484176761e-05,0.4143678151308984,2.6068789828037996e-05,False
ema,blocks.10.ffn.net.2.weight,blocks.10,1536x8960,13762560,1.1277799139008948e-08,5.7220458984375e-06,0.0005470748736532116,102.92376672961645,5.315340577170936e-06,False
ema,blocks.10.scale_shift_table,blocks.10,1x6x1536,9216,2.005291889872751e-06,4.3138861656188965e-06,0.0002060061730778458,4.436946350805008,4.642971917846675e-05,False
ema,blocks.11.attn1.norm_k.weight,blocks.11,1536,1536,0.0,0.0,0.0,54.3573718731243,0.0,True
ema,blocks.11.attn1.norm_q.weight,blocks.11,1536,1536,0.0,0.0,0.0,54.47064594376727,0.0,True
ema,blocks.11.attn1.to_k.bias,blocks.11,1536,1536,5.898376453927767e-09,2.6226043701171875e-06,4.17062179673574e-06,2.2421481564356345,1.8601008968845123e-06,False
ema,blocks.11.attn1.to_k.weight,blocks.11,1536x1536,2359296,7.3293904279125854e-09,4.76837158203125e-06,0.00017662162753356633,57.94840444848331,3.0479118314738348e-06,False
ema,blocks.11.attn1.to_out.0.bias,blocks.11,1536,1536,3.587532049209585e-08,4.76837158203125e-06,1.0618705896491813e-05,0.469572918482214,2.2613539832730802e-05,False
ema,blocks.11.attn1.to_out.0.weight,blocks.11,1536x1536,2359296,8.346769497791229e-09,5.245208740234375e-06,0.0001901052558960628,53.81326899494097,3.5326836567748976e-06,False
ema,blocks.11.attn1.to_q.bias,blocks.11,1536,1536,2.06831227700377e-08,3.337860107421875e-06,7.764405863655357e-06,1.440461549568159,5.390220839964583e-06,False
ema,blocks.11.attn1.to_q.weight,blocks.11,1536x1536,2359296,7.78840281157045e-09,5.245208740234375e-06,0.0001824754316419973,56.78841494764249,3.213251009210803e-06,False
ema,blocks.11.attn1.to_v.bias,blocks.11,1536,1536,8.216011337935925e-08,4.76837158203125e-06,1.5446956539028128e-05,0.15362387570310412,0.00010055049365360762,False
ema,blocks.11.attn1.to_v.weight,blocks.11,1536x1536,2359296,7.667846801950873e-09,5.245208740234375e-06,0.0001806439887718342,54.97667740591232,3.2858295061753596e-06,False
ema,blocks.11.ffn.net.0.proj.bias,blocks.11,8960,8960,4.2759764617983365e-09,2.86102294921875e-06,7.94613065803354e-06,2.1530453737813513,3.6906470968023376e-06,False
ema,blocks.11.ffn.net.0.proj.weight,blocks.11,8960x1536,13762560,9.128241273970161e-09,5.245208740234375e-06,0.00047379340339837473,113.30382964622157,4.181618616755824e-06,False
ema,blocks.11.ffn.net.2.bias,blocks.11,1536,1536,4.192891722709646e-08,4.291534423828125e-06,1.2116797471066783e-05,0.3849654671118498,3.147502440138308e-05,False
ema,blocks.11.ffn.net.2.weight,blocks.11,1536x8960,13762560,1.1126959797991276e-08,5.245208740234375e-06,0.0005411806077485029,102.9786366649656,5.255270658798816e-06,False
ema,blocks.11.scale_shift_table,blocks.11,1x6x1536,9216,2.038919774349779e-06,4.453584551811218e-06,0.0002087446566943383,4.235847245355565,4.9280496817530206e-05,False
ema,blocks.12.attn1.norm_k.weight,blocks.12,1536,1536,0.0,0.0,0.0,55.01657686978307,0.0,True
ema,blocks.12.attn1.norm_q.weight,blocks.12,1536,1536,0.0,0.0,0.0,55.026456261255596,0.0,True
ema,blocks.12.attn1.to_k.bias,blocks.12,1536,1536,4.3461718668424965e-09,9.5367431640625e-07,2.5231850729604633e-06,2.487778737155687,1.0142321080548515e-06,False
ema,blocks.12.attn1.to_k.weight,blocks.12,1536x1536,2359296,7.507003907392118e-09,4.76837158203125e-06,0.00017529168682713306,57.94158098154231,3.0253176364478285e-06,False
ema,blocks.12.attn1.to_out.0.bias,blocks.12,1536,1536,3.360643674454877e-08,4.76837158203125e-06,1.0263839353352233e-05,0.4805276570999196,2.13595184411969e-05,False
ema,blocks.12.attn1.to_out.0.weight,blocks.12,1536x1536,2359296,8.078665736377388e-09,5.245208740234375e-06,0.00018631972448384632,55.09317613498631,3.3819020349694933e-06,False
ema,blocks.12.attn1.to_q.bias,blocks.12,1536,1536,2.157563905313964e-08,3.814697265625e-06,7.647998300717088e-06,1.3042139804451705,5.8640671050778905e-06,False
ema,blocks.12.attn1.to_q.weight,blocks.12,1536x1536,2359296,7.920095690394646e-09,5.0067901611328125e-06,0.0001814075858384698,56.24675337852844,3.2252098999853895e-06,False
ema,blocks.12.attn1.to_v.bias,blocks.12,1536,1536,6.810296326875687e-08,3.5762786865234375e-06,1.3201991530381837e-05,0.1509052981901378,8.748527512705415e-05,False
