split,sample_id,source_group,profile,noise_index,timestep_index,noise_seed,t,winner_full_residual,winner_mask_residual,winner_boundary_residual,winner_affected_residual,winner_local_residual,winner_outside_residual,winner_pred_norm,winner_target_norm,winner_noise_norm,winner_z0_norm,loser_full_residual,loser_mask_residual,loser_boundary_residual,loser_affected_residual,loser_local_residual,loser_outside_residual,loser_pred_norm,loser_target_norm,loser_noise_norm,loser_z0_norm,winner_local_score,loser_local_score,preference_margin_proxy,preference_violation_proxy,outside_sanity_residual,gradient_proxy_norm
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,0,20333920,0.05,1.266846776008606,0.5070640444755554,0.6156877279281616,0.8804515600204468,0.8122612237930298,1.286819338798523,961.0768432617188,792.420654296875,572.5836181640625,549.6677856445312,1.2650855779647827,0.5524601340293884,0.6215327382087708,0.9107740521430969,0.824974000453949,1.2855324745178223,959.91552734375,790.8729248046875,572.5836181640625,547.4094848632812,1.695359468460083,1.7740005552768707,0.07864108681678772,-0.07864108681678772,1.286819338798523,1.8836138432687686
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,1,20333920,0.15,0.2281956672668457,0.2538509964942932,0.3410399854183197,0.6112133860588074,0.535607635974884,0.1928575187921524,819.3778686523438,792.420654296875,572.5836181640625,549.6677856445312,0.2206524908542633,0.2733783423900604,0.33116090297698975,0.5408197045326233,0.4762069284915924,0.19290409982204437,817.4047241210938,790.8729248046875,572.5836181640625,547.4094848632812,1.0355843752622604,0.9797784984111786,-0.05580587685108185,0.05580587685108185,0.19290409982204437,1.4391555685625237
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,2,20333920,0.25,0.09712999314069748,0.18211707472801208,0.23315374553203583,0.3924763798713684,0.34452152252197266,0.07261846959590912,802.4730224609375,792.420654296875,572.5836181640625,549.6677856445312,0.09190186858177185,0.19822494685649872,0.22085554897785187,0.34200143814086914,0.3006669282913208,0.0725509375333786,800.3430786132812,790.8729248046875,572.5836181640625,547.4094848632812,0.6911703273653984,0.6506541594862938,-0.040516167879104614,0.040516167879104614,0.07261846959590912,1.1757298391768394
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,3,20333920,0.35,0.054457902908325195,0.1435045748949051,0.16977503895759583,0.267418771982193,0.23588277399539948,0.03783802688121796,798.8901977539062,792.420654296875,572.5836181640625,549.6677856445312,0.05190608650445938,0.17083746194839478,0.173975870013237,0.24991203844547272,0.21981385350227356,0.037779778242111206,796.9037475585938,790.8729248046875,572.5836181640625,547.4094848632812,0.495810866355896,0.507737435400486,0.011926569044589996,-0.011926569044589996,0.03783802688121796,1.007707730843111
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,4,20333920,0.5,0.02962559461593628,0.10822627693414688,0.11747956275939941,0.17423678934574127,0.1542012244462967,0.01901453174650669,795.171630859375,792.420654296875,572.5836181640625,549.6677856445312,0.030046790838241577,0.1630358099937439,0.15827183425426483,0.20467165112495422,0.17692726850509644,0.018986979499459267,794.1796875,790.8729248046875,572.5836181640625,547.4094848632812,0.34120284765958786,0.44684337824583054,0.10564053058624268,-0.10564053058624268,0.01901453174650669,0.9453500708688084
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,5,20333920,0.65,0.01912563107907772,0.08743419498205185,0.08828571438789368,0.12772005796432495,0.11235255002975464,0.011568713001906872,793.9642333984375,792.420654296875,572.5836181640625,549.6677856445312,0.020053181797266006,0.13878080248832703,0.12818917632102966,0.16374269127845764,0.13855665922164917,0.01155584491789341,793.4093627929688,790.8729248046875,572.5836181640625,547.4094848632812,0.25929711014032364,0.3666180819272995,0.10732097178697586,-0.10732097178697586,0.011568713001906872,0.8562921019457082
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,6,20333920,0.8,0.013356777839362621,0.07018741965293884,0.06575324386358261,0.09641200304031372,0.08391876518726349,0.007823105901479721,793.8228149414062,792.420654296875,572.5836181640625,549.6677856445312,0.014397740364074707,0.11476380378007889,0.10213883966207504,0.13098855316638947,0.10913743823766708,0.007806792855262756,793.5968627929688,790.8729248046875,572.5836181640625,547.4094848632812,0.19947604462504387,0.2968217767775059,0.097345732152462,-0.097345732152462,0.007823105901479721,0.770482675700766
train32,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,L3_object_affected_soft,7,7,20333920,0.95,0.010129076428711414,0.056827738881111145,0.05111534520983696,0.0751955434679985,0.06494352221488953,0.005912651773542166,792.4238891601562,792.420654296875,572.5836181640625,549.6677856445312,0.0112376743927598,0.09785477072000504,0.08422596007585526,0.10878514498472214,0.08957652747631073,0.005906370002776384,792.4656372070312,790.8729248046875,572.5836181640625,547.4094848632812,0.15758095495402813,0.2487528957426548,0.09117194078862667,-0.09117194078862667,0.005912651773542166,0.7053409044464312
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,0,20270718,0.05,1.5247633457183838,0.6571990847587585,0.6867092847824097,0.6878085732460022,0.6867092847824097,1.5391353368759155,981.8217163085938,762.84423828125,571.7682495117188,505.0505065917969,1.5249742269515991,0.6591739654541016,0.68727707862854,0.6818727254867554,0.68727707862854,1.5392452478408813,981.9481201171875,762.8031005859375,571.7682495117188,504.9907531738281,1.6883623003959656,1.684685230255127,-0.003677070140838623,0.003677070140838623,1.5392452478408813,1.8375866240240026
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,1,20270718,0.15,0.2283715307712555,0.29894497990608215,0.3153941035270691,0.3541218936443329,0.3153941035270691,0.22715918719768524,794.552001953125,762.84423828125,571.7682495117188,505.0505065917969,0.2283135950565338,0.3038937449455261,0.31891030073165894,0.3542967736721039,0.31891030073165894,0.22705678641796112,794.5284423828125,762.8031005859375,571.7682495117188,504.9907531738281,0.8107639253139496,0.8176456689834595,0.006881743669509888,-0.006881743669509888,0.22715918719768524,1.278785102340076
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,2,20270718,0.25,0.08714397251605988,0.19974714517593384,0.23649810254573822,0.2737347185611725,0.23649810254573822,0.08517847955226898,773.0608520507812,762.84423828125,571.7682495117188,505.0505065917969,0.08717924356460571,0.20220011472702026,0.24036742746829987,0.27086561918258667,0.24036742746829987,0.0851697251200676,773.0885620117188,762.8031005859375,571.7682495117188,504.9907531738281,0.5917309150099754,0.5932494476437569,0.001518532633781433,-0.001518532633781433,0.08517847955226898,1.089265300690109
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,3,20270718,0.35,0.046488892287015915,0.1833282709121704,0.2200430929660797,0.2507610619068146,0.2200430929660797,0.04430067166686058,768.637451171875,762.84423828125,571.7682495117188,505.0505065917969,0.0464429035782814,0.17979255318641663,0.21753185987472534,0.24269431829452515,0.21753185987472534,0.044290944933891296,768.6924438476562,762.8031005859375,571.7682495117188,504.9907531738281,0.5441108793020248,0.5312528014183044,-0.012858077883720398,0.012858077883720398,0.04430067166686058,1.043178680094666
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,4,20270718,0.5,0.024276720359921455,0.18632377684116364,0.19005630910396576,0.23342876136302948,0.19005630910396576,0.022253142669796944,764.8484497070312,762.84423828125,571.7682495117188,505.0505065917969,0.024202600121498108,0.17488396167755127,0.18465130031108856,0.22084973752498627,0.18465130031108856,0.02224423922598362,764.8131103515625,762.8031005859375,571.7682495117188,504.9907531738281,0.514780692756176,0.4880593493580818,-0.026721343398094177,0.026721343398094177,0.022253142669796944,1.0146730436511813
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,5,20270718,0.65,0.015202516689896584,0.1821337789297104,0.1584438979625702,0.21802175045013428,0.1584438979625702,0.013479559682309628,763.4395141601562,762.84423828125,571.7682495117188,505.0505065917969,0.015117085538804531,0.16393087804317474,0.1511845737695694,0.20205801725387573,0.1511845737695694,0.013480179943144321,763.4007568359375,762.8031005859375,571.7682495117188,504.9907531738281,0.47937747836112976,0.4415811821818352,-0.037796296179294586,0.037796296179294586,0.013480179943144321,0.9791603324901696
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,6,20270718,0.8,0.010540364310145378,0.18477649986743927,0.13703571259975433,0.2122288942337036,0.13703571259975433,0.009036521427333355,762.6022338867188,762.84423828125,571.7682495117188,505.0505065917969,0.010424158535897732,0.15810811519622803,0.12705090641975403,0.1885806918144226,0.12705090641975403,0.00903534796088934,762.6221923828125,762.8031005859375,571.7682495117188,504.9907531738281,0.46552325040102005,0.41021426022052765,-0.0553089901804924,0.0553089901804924,0.009036521427333355,0.9649075089364991
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,0,7,20270718,0.95,0.008069937117397785,0.1671081930398941,0.11438505351543427,0.18613632023334503,0.11438505351543427,0.006780716590583324,759.70947265625,762.84423828125,571.7682495117188,505.0505065917969,0.007942805998027325,0.13990750908851624,0.10382337868213654,0.1619449108839035,0.10382337868213654,0.006778127513825893,759.7355346679688,762.8031005859375,571.7682495117188,504.9907531738281,0.41043704003095627,0.353764109313488,-0.05667293071746826,0.05667293071746826,0.006780716590583324,0.9060210152429757
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,0,20279891,0.05,1.5204808712005615,0.68982994556427,0.6791653037071228,0.7103638052940369,0.6791653037071228,1.5347084999084473,982.2907104492188,761.9403686523438,571.8052368164062,505.0505065917969,1.519848108291626,0.6798182725906372,0.6767852306365967,0.7043654918670654,0.6767852306365967,1.534041166305542,982.2490844726562,761.898681640625,571.8052368164062,504.9907531738281,1.7397764027118683,1.722576379776001,-0.01720002293586731,0.01720002293586731,1.5347084999084473,1.8653559460391833
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,1,20279891,0.15,0.22768262028694153,0.33623263239860535,0.3104862868785858,0.38005876541137695,0.3104862868785858,0.2264583259820938,794.6016845703125,761.9403686523438,571.8052368164062,505.0505065917969,0.22763215005397797,0.3273065388202667,0.3094169795513153,0.37100017070770264,0.3094169795513153,0.2264043688774109,794.5964965820312,761.898681640625,571.8052368164062,504.9907531738281,0.8715345412492752,0.853015199303627,-0.018519341945648193,0.018519341945648193,0.2264583259820938,1.320253416014725
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,2,20279891,0.25,0.0868675708770752,0.23424626886844635,0.23772217333316803,0.31162992119789124,0.23772217333316803,0.08486921340227127,773.0503540039062,761.9403686523438,571.8052368164062,505.0505065917969,0.08685682713985443,0.22899676859378815,0.2375936657190323,0.3044150173664093,0.2375936657190323,0.08486519008874893,773.0259399414062,761.898681640625,571.8052368164062,504.9907531738281,0.6647372767329216,0.6522086188197136,-0.012528657913208008,0.012528657913208008,0.08486921340227127,1.1530284269981566
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,3,20279891,0.35,0.046348392963409424,0.21957705914974213,0.23066136240959167,0.3016122281551361,0.23066136240959167,0.04404208064079285,768.47021484375,761.9403686523438,571.8052368164062,505.0505065917969,0.04629851132631302,0.21141159534454346,0.2279798537492752,0.29110315442085266,0.2279798537492752,0.04403235390782356,768.5029907226562,761.898681640625,571.8052368164062,504.9907531738281,0.6365199685096741,0.6165046766400337,-0.02001529186964035,0.02001529186964035,0.04404208064079285,1.1282907147625332
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,4,20279891,0.5,0.02426799200475216,0.2252814620733261,0.2036512792110443,0.2855367660522461,0.2036512792110443,0.022102640941739082,764.6997680664062,761.9403686523438,571.8052368164062,505.0505065917969,0.024203596636652946,0.21400752663612366,0.19935664534568787,0.2748860716819763,0.19935664534568787,0.022093571722507477,764.7376708984375,761.898681640625,571.8052368164062,504.9907531738281,0.6126438677310944,0.5885719209909439,-0.02407194674015045,0.02407194674015045,0.022102640941739082,1.1069271590588916
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,5,20279891,0.65,0.015202045440673828,0.21484631299972534,0.16852353513240814,0.26185378432273865,0.16852353513240814,0.013375842943787575,763.3833618164062,761.9403686523438,571.8052368164062,505.0505065917969,0.015120900236070156,0.19722257554531097,0.16176466643810272,0.24590447545051575,0.16176466643810272,0.01337512955069542,763.3513793945312,761.898681640625,571.8052368164062,504.9907531738281,0.5609618648886681,0.5240093842148781,-0.03695248067378998,0.03695248067378998,0.013375842943787575,1.0592090113746844
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,6,20279891,0.8,0.010491058230400085,0.19954775273799896,0.13886484503746033,0.23465639352798462,0.13886484503746033,0.008973541669547558,762.6181640625,761.9403686523438,571.8052368164062,505.0505065917969,0.010375379584729671,0.17364583909511566,0.12922178208827972,0.2118140608072281,0.12922178208827972,0.008968922309577465,762.60400390625,761.898681640625,571.8052368164062,504.9907531738281,0.5036365687847137,0.4500707909464836,-0.05356577783823013,0.05356577783823013,0.008973541669547558,1.0036299804058404
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,1,7,20279891,0.95,0.007967422716319561,0.17917439341545105,0.11530490964651108,0.20135030150413513,0.11530490964651108,0.006690226029604673,759.623779296875,761.9403686523438,571.8052368164062,505.0505065917969,0.007850095629692078,0.1516030877828598,0.1054123118519783,0.17786936461925507,0.1054123118519783,0.00668927701190114,759.6392211914062,761.898681640625,571.8052368164062,504.9907531738281,0.4381771497428417,0.382178608328104,-0.0559985414147377,0.0559985414147377,0.006690226029604673,0.9361379703257867
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,0,20289064,0.05,1.5243290662765503,0.6649487614631653,0.7098152041435242,0.6884855628013611,0.7098152041435242,1.5383131504058838,981.6058959960938,764.3663940429688,573.5958862304688,505.0505065917969,1.524824857711792,0.6769967079162598,0.7165181040763855,0.7198211550712585,0.7165181040763855,1.5386079549789429,981.628173828125,764.339599609375,573.5958862304688,504.9907531738281,1.7083419263362885,1.755076915025711,0.04673498868942261,-0.04673498868942261,1.5386079549789429,1.8735404532732733
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,1,20289064,0.15,0.2281908094882965,0.294718474149704,0.3249949812889099,0.3412477970123291,0.3249949812889099,0.22681957483291626,795.3740844726562,764.3663940429688,573.5958862304688,505.0505065917969,0.22822144627571106,0.3007328510284424,0.32964932918548584,0.3507058918476105,0.32964932918548584,0.22679896652698517,795.3318481445312,764.339599609375,573.5958862304688,504.9907531738281,0.798463761806488,0.8162634074687958,0.01779964566230774,-0.01779964566230774,0.22681957483291626,1.2777037273709393
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,2,20289064,0.25,0.08695756644010544,0.19921155273914337,0.23840169608592987,0.2762443721294403,0.23840169608592987,0.0849112942814827,774.1033325195312,764.3663940429688,573.5958862304688,505.0505065917969,0.08699023723602295,0.20314393937587738,0.24344968795776367,0.28076910972595215,0.24344968795776367,0.08489072322845459,774.0533447265625,764.339599609375,573.5958862304688,504.9907531738281,0.5946567729115486,0.6056378930807114,0.01098112016916275,-0.01098112016916275,0.0849112942814827,1.1005797500233332
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,3,20289064,0.35,0.04628888890147209,0.18376702070236206,0.22120286524295807,0.26292622089385986,0.22120286524295807,0.04404062032699585,769.4803466796875,764.3663940429688,573.5958862304688,505.0505065917969,0.0462668240070343,0.18116576969623566,0.22121094167232513,0.26014822721481323,0.22121094167232513,0.044023897498846054,769.5225219726562,764.339599609375,573.5958862304688,504.9907531738281,0.557294674217701,0.5519194677472115,-0.005375206470489502,0.005375206470489502,0.04404062032699585,1.055741137038527
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,4,20289064,0.5,0.024176206439733505,0.2036689668893814,0.19562079012393951,0.25203076004981995,0.19562079012393951,0.022062858566641808,765.6682739257812,764.3663940429688,573.5958862304688,505.0505065917969,0.024134520441293716,0.1950460970401764,0.1925589144229889,0.24523808062076569,0.1925589144229889,0.02206088788807392,765.6797485351562,764.339599609375,573.5958862304688,504.9907531738281,0.5535101220011711,0.5365636348724365,-0.01694648712873459,0.01694648712873459,0.022062858566641808,1.0521502953486932
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,5,20289064,0.65,0.015118074603378773,0.20059505105018616,0.1646658331155777,0.2371664196252823,0.1646658331155777,0.013313858769834042,764.3309936523438,764.3663940429688,573.5958862304688,505.0505065917969,0.015076272189617157,0.1885213851928711,0.16115601360797882,0.22879335284233093,0.16115601360797882,0.013313831761479378,764.3282470703125,764.339599609375,573.5958862304688,504.9907531738281,0.5200943872332573,0.49789274483919144,-0.022201642394065857,0.022201642394065857,0.013313858769834042,1.019896452815929
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,6,20289064,0.8,0.010415884666144848,0.19759556651115417,0.14181746542453766,0.22623534500598907,0.14181746542453766,0.008851958438754082,763.6512451171875,764.3663940429688,573.5958862304688,505.0505065917969,0.010339085943996906,0.17672458291053772,0.13462282717227936,0.21061044931411743,0.13462282717227936,0.008856725879013538,763.6804809570312,764.339599609375,573.5958862304688,504.9907531738281,0.4947396442294121,0.45464644581079483,-0.04009319841861725,0.04009319841861725,0.008856725879013538,0.9947257352953246
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,2,7,20289064,0.95,0.007910249754786491,0.17556002736091614,0.11766240000724792,0.19476035237312317,0.11766240000724792,0.006579624023288488,761.0541381835938,764.3663940429688,573.5958862304688,505.0505065917969,0.007788661867380142,0.14982204139232635,0.10803995281457901,0.1733892858028412,0.10803995281457901,0.006573246326297522,761.02783203125,764.339599609375,573.5958862304688,504.9907531738281,0.42915157973766327,0.37723130360245705,-0.05192027613520622,0.05192027613520622,0.006579624023288488,0.9264465227282828
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,0,20298237,0.05,1.5287832021713257,0.6111400127410889,0.6961743831634521,0.6765598654747009,0.6961743831634521,1.542809009552002,982.1806030273438,763.7802124023438,572.85888671875,505.0505065917969,1.5284332036972046,0.6167929768562317,0.70076584815979,0.6896190643310547,0.70076584815979,1.5422731637954712,982.187255859375,763.738525390625,572.85888671875,504.9907531738281,1.6357870697975159,1.6567949652671814,0.021007895469665527,-0.021007895469665527,1.542809009552002,1.8203268746393773
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,1,20298237,0.15,0.22837582230567932,0.30274510383605957,0.3252089321613312,0.3878191113471985,0.3252089321613312,0.2270364612340927,793.8597412109375,763.7802124023438,572.85888671875,505.0505065917969,0.22836355865001678,0.30551818013191223,0.32772672176361084,0.3860570192337036,0.32772672176361084,0.22697705030441284,793.8287963867188,763.738525390625,572.85888671875,504.9907531738281,0.8531686812639236,0.8554385602474213,0.0022698789834976196,-0.0022698789834976196,0.2270364612340927,1.308005015470064
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,2,20298237,0.25,0.0871308222413063,0.21902631223201752,0.25513264536857605,0.33159083127975464,0.25513264536857605,0.08496209979057312,772.8446044921875,763.7802124023438,572.85888671875,505.0505065917969,0.08715739101171494,0.21666578948497772,0.2562187612056732,0.3273833692073822,0.2562187612056732,0.08498029410839081,772.8153076171875,763.738525390625,572.85888671875,504.9907531738281,0.6781834661960602,0.6721585392951965,-0.0060249269008636475,0.0060249269008636475,0.08498029410839081,1.164631672414983
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,3,20298237,0.35,0.046417973935604095,0.19872790575027466,0.23458030819892883,0.3002832233905792,0.23458030819892883,0.044086750596761703,768.53125,763.7802124023438,572.85888671875,505.0505065917969,0.04636678099632263,0.19080427289009094,0.23215587437152863,0.2909100353717804,0.23215587437152863,0.044070616364479065,768.5068969726562,763.738525390625,572.85888671875,504.9907531738281,0.6163012832403183,0.5977922454476357,-0.018509037792682648,0.018509037792682648,0.044086750596761703,1.1102263582173848
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,4,20298237,0.5,0.024303579702973366,0.21734239161014557,0.20761333405971527,0.2804109752178192,0.20761333405971527,0.022099247202277184,764.8818359375,763.7802124023438,572.85888671875,505.0505065917969,0.02423558570444584,0.204441100358963,0.2015804648399353,0.26752835512161255,0.2015804648399353,0.022104807198047638,764.8765258789062,763.738525390625,572.85888671875,504.9907531738281,0.6015600338578224,0.5727596879005432,-0.028800345957279205,0.028800345957279205,0.022104807198047638,1.0968683000778374
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,5,20298237,0.65,0.015224319882690907,0.21687787771224976,0.17318017780780792,0.26122230291366577,0.17318017780780792,0.01334861945360899,763.55126953125,763.7802124023438,572.85888671875,505.0505065917969,0.015126516111195087,0.19772210717201233,0.1647421419620514,0.2453812062740326,0.1647421419620514,0.01334994938224554,763.5490112304688,763.738525390625,572.85888671875,504.9907531738281,0.5646902695298195,0.5254743844270706,-0.03921588510274887,0.03921588510274887,0.01334994938224554,1.062723171413722
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,6,20298237,0.8,0.010459093376994133,0.19747093319892883,0.14036257565021515,0.2287023961544037,0.14036257565021515,0.008924729190766811,762.86962890625,763.7802124023438,572.85888671875,505.0505065917969,0.010333245620131493,0.1714428812265396,0.1295159012079239,0.2061261236667633,0.1295159012079239,0.00892446469515562,762.8699340820312,763.738525390625,572.85888671875,504.9907531738281,0.4963546171784401,0.44232695549726486,-0.05402766168117523,0.05402766168117523,0.008924729190766811,0.9963479484381348
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,3,7,20298237,0.95,0.007946833036839962,0.16980557143688202,0.11205907166004181,0.19124603271484375,0.11205907166004181,0.006712833885103464,760.124267578125,763.7802124023438,572.85888671875,505.0505065917969,0.007819985039532185,0.14325813949108124,0.10173390805721283,0.16862769424915314,0.10173390805721283,0.006707952823489904,760.1541748046875,763.738525390625,572.85888671875,504.9907531738281,0.4170811399817467,0.3627527877688408,-0.054328352212905884,0.054328352212905884,0.006712833885103464,0.9133248490890267
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,0,20307410,0.05,1.5280354022979736,0.5979692339897156,0.6410258412361145,0.6196621656417847,0.6410258412361145,1.5426464080810547,981.175537109375,762.4728393554688,570.9017333984375,505.0505065917969,1.5279269218444824,0.6030529141426086,0.6425951719284058,0.616492748260498,0.6425951719284058,1.5424262285232544,981.17919921875,762.4328002929688,570.9017333984375,504.9907531738281,1.5381443202495575,1.5408432483673096,0.002698928117752075,-0.002698928117752075,1.5426464080810547,1.755473297072507
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,1,20307410,0.15,0.2282610386610031,0.27665600180625916,0.2956324815750122,0.33040380477905273,0.2956324815750122,0.22719654440879822,793.2327270507812,762.4728393554688,570.9017333984375,505.0505065917969,0.2282712459564209,0.28010693192481995,0.2984187602996826,0.3279968798160553,0.2984187602996826,0.22716404497623444,793.2003784179688,762.4328002929688,570.9017333984375,504.9907531738281,0.754876047372818,0.7573131918907166,0.0024371445178985596,-0.0024371445178985596,0.22719654440879822,1.2307015819366744
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,2,20307410,0.25,0.08729439228773117,0.2119213342666626,0.24796243011951447,0.2931833863258362,0.24796243011951447,0.08516990393400192,771.6781005859375,762.4728393554688,570.9017333984375,505.0505065917969,0.08733244985342026,0.21064040064811707,0.24933378398418427,0.2875204086303711,0.24933378398418427,0.08519067615270615,771.6865234375,762.4328002929688,570.9017333984375,504.9907531738281,0.629085935652256,0.6228277012705803,-0.00625823438167572,0.00625823438167572,0.08519067615270615,1.1216826072042447
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,3,20307410,0.35,0.04673062637448311,0.2260598987340927,0.24846433103084564,0.2903876304626465,0.24846433103084564,0.04422135278582573,767.2168579101562,762.4728393554688,570.9017333984375,505.0505065917969,0.046696219593286514,0.21694277226924896,0.2450077086687088,0.28093424439430237,0.2450077086687088,0.04423501715064049,767.20751953125,762.4328002929688,570.9017333984375,504.9907531738281,0.640679694712162,0.6203808709979057,-0.020298823714256287,0.020298823714256287,0.04423501715064049,1.1319714614001204
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,4,20307410,0.5,0.02448737993836403,0.2404302954673767,0.2176552563905716,0.2863999903202057,0.2176552563905716,0.022164497524499893,763.3681030273438,762.4728393554688,570.9017333984375,505.0505065917969,0.024404946714639664,0.22462327778339386,0.21091897785663605,0.2734137177467346,0.21091897785663605,0.022165294736623764,763.3807983398438,762.4328002929688,570.9017333984375,504.9907531738281,0.6356579139828682,0.6034964844584465,-0.03216142952442169,0.03216142952442169,0.022165294736623764,1.127526420074375
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,5,20307410,0.65,0.015338740311563015,0.23382598161697388,0.17945680022239685,0.273098349571228,0.17945680022239685,0.01338804978877306,762.236083984375,762.4728393554688,570.9017333984375,505.0505065917969,0.015232888050377369,0.21232832968235016,0.1709255874156952,0.2568073868751526,0.1709255874156952,0.013382927514612675,762.1840209960938,762.4328002929688,570.9017333984375,504.9907531738281,0.5966527312994003,0.5545985102653503,-0.04205422103404999,0.04205422103404999,0.01338804978877306,1.0923852171275483
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,6,20307410,0.8,0.010532920248806477,0.2144009917974472,0.14582812786102295,0.2449687123298645,0.14582812786102295,0.008935400284826756,761.5606689453125,762.4728393554688,570.9017333984375,505.0505065917969,0.01041681133210659,0.18831367790699005,0.1358782798051834,0.22311493754386902,0.1358782798051834,0.008933648467063904,761.515869140625,762.4328002929688,570.9017333984375,504.9907531738281,0.5322837680578232,0.4793677553534508,-0.052916012704372406,0.052916012704372406,0.008935400284826756,1.031778821315715
train32,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,L1_object_mild,4,7,20307410,0.95,0.007908209227025509,0.17567133903503418,0.11458812654018402,0.19720526039600372,0.11458812654018402,0.006651503965258598,758.9343872070312,762.4728393554688,570.9017333984375,505.0505065917969,0.007806744426488876,0.15161608159542084,0.10578660666942596,0.17690032720565796,0.10578660666942596,0.006650540977716446,758.9171752929688,762.4328002929688,570.9017333984375,504.9907531738281,0.4301706627011299,0.3814097121357918,-0.048760950565338135,0.048760950565338135,0.006651503965258598,0.9275458616166965
